Job Title, Zip Code, Number of Jobs
2018-07-16,call+center,"48441",8
2018-07-16,call+center,"82005",85
2018-07-16,call+center,"84664",529
2018-07-16,call+center,"29304",364
2018-07-16,call+center,"47243",59
2018-07-16,call+center,"53121",177
2018-07-16,call+center,"60451",1965
2018-07-16,call+center,"79731",5
2018-07-16,call+center,"10024",7234
2018-07-16,call+center,"77334",41
2018-07-16,call+center,"83467",5
2018-07-16,call+center,"28106",1621
2018-07-16,call+center,"77335",23
2018-07-16,call+center,"07750",1756
2018-07-16,call+center,"38858",66
2018-07-16,call+center,"83201",66
2018-07-16,call+center,"48440",589
2018-07-16,call+center,"50626",98
2018-07-16,call+center,"11221",6891
2018-07-16,call+center,"05355",61
2018-07-16,call+center,"46045",380
2018-07-16,call+center,"91752",2153
2018-07-16,call+center,"29569",226
2018-07-16,call+center,"84665",6
2018-07-16,call+center,"78799",2235
2018-07-16,call+center,"29303",409
2018-07-16,call+center,"79730",8
2018-07-16,call+center,"53120",587
2018-07-16,call+center,"60450",309
2018-07-16,call+center,"79996",401
2018-07-16,call+center,"10023",7209
2018-07-16,call+center,"70038",2
2018-07-16,call+center,"99140",18
2018-07-16,call+center,"30362",3676
2018-07-16,call+center,"94247",1106
2018-07-16,call+center,"50623",99
2018-07-16,call+center,"72435",23
2018-07-16,call+center,"46038",1739
2018-07-16,call+center,"74832",50
2018-07-16,call+center,"48435",234
2018-07-16,call+center,"95445",22
2018-07-16,call+center,"31561",70
2018-07-16,call+center,"97842",32
2018-07-16,call+center,"19725",916
2018-07-16,call+center,"49634",26
2018-07-16,call+center,"23464",1246
2018-07-16,call+center,"17329",462
2018-07-16,call+center,"70037",635
2018-07-16,call+center,"99141",12
2018-07-16,call+center,"50624",87
2018-07-16,call+center,"94248",1106
2018-07-16,call+center,"30363",3567
2018-07-16,call+center,"74831",23
2018-07-16,call+center,"48434",12
2018-07-16,call+center,"20701",4560
2018-07-16,call+center,"72436",21
2018-07-16,call+center,"46039",129
2018-07-16,call+center,"95446",254
2018-07-16,call+center,"71235",38
2018-07-16,call+center,"97841",9
2018-07-16,call+center,"31560",30
2018-07-16,call+center,"01653",1050
2018-07-16,call+center,"55771",3
2018-07-16,call+center,"79990",401
2018-07-16,call+center,"47236",112
2018-07-16,call+center,"49635",18
2018-07-16,call+center,"25860",61
2018-07-16,call+center,"23465",1246
2018-07-16,call+center,"94245",1109
2018-07-16,call+center,"20704",4854
2018-07-16,call+center,"30360",3639
2018-07-16,call+center,"50621",29
2018-07-16,call+center,"74830",26
2018-07-16,call+center,"48433",354
2018-07-16,call+center,"72433",75
2018-07-16,call+center,"46036",504
2018-07-16,call+center,"33960",18
2018-07-16,call+center,"95443",16
2018-07-16,call+center,"97840",1
2018-07-16,call+center,"23462",1214
2018-07-16,call+center,"55772",3
2018-07-16,call+center,"21902",466
2018-07-16,call+center,"49636",142
2018-07-16,call+center,"47235",166
2018-07-16,call+center,"57070",2
2018-07-16,call+center,"71238",82
2018-07-16,call+center,"68959",32
2018-07-16,call+center,"17327",418
2018-07-16,call+center,"49637",152
2018-07-16,call+center,"30361",3412
2018-07-16,call+center,"99143",2
2018-07-16,call+center,"94246",1107
2018-07-16,call+center,"48432",9
2018-07-16,call+center,"50622",95
2018-07-16,call+center,"20703",4011
2018-07-16,call+center,"72434",10
2018-07-16,call+center,"46037",1739
2018-07-16,call+center,"70039",659
2018-07-16,call+center,"28360",81
2018-07-16,call+center,"71237",11
2018-07-16,call+center,"95444",335
2018-07-16,call+center,"23463",1246
2018-07-16,call+center,"47234",162
2018-07-16,call+center,"21901",635
2018-07-16,call+center,"73632",14
2018-07-16,call+center,"77331",29
2018-07-16,call+center,"77597",112
2018-07-16,call+center,"99144",7
2018-07-16,call+center,"72439",91
2018-07-16,call+center,"68958",16
2018-07-16,call+center,"74836",8
2018-07-16,call+center,"05350",59
2018-07-16,call+center,"91747",5209
2018-07-16,call+center,"31565",96
2018-07-16,call+center,"56972",4252
2018-07-16,call+center,"76133",1571
2018-07-16,call+center,"58270",2
2018-07-16,call+center,"93044",471
2018-07-16,call+center,"48439",404
2018-07-16,call+center,"95441",228
2018-07-16,call+center,"77590",452
2018-07-16,call+center,"57072",35
2018-07-16,call+center,"49896",16
2018-07-16,call+center,"30366",3662
2018-07-16,call+center,"32763",946
2018-07-16,call+center,"49630",140
2018-07-16,call+center,"23460",1152
2018-07-16,call+center,"29560",63
2018-07-16,call+center,"94244",1109
2018-07-16,call+center,"68957",20
2018-07-16,call+center,"32762",2048
2018-07-16,call+center,"55775",16
2018-07-16,call+center,"91746",5153
2018-07-16,call+center,"28362",81
2018-07-16,call+center,"50620",18
2018-07-16,call+center,"31564",35
2018-07-16,call+center,"76132",1468
2018-07-16,call+center,"93043",442
2018-07-16,call+center,"48438",591
2018-07-16,call+center,"73638",1
2018-07-16,call+center,"95442",499
2018-07-16,call+center,"21062",2694
2018-07-16,call+center,"77591",526
2018-07-16,call+center,"49631",36
2018-07-16,call+center,"30101",1534
2018-07-16,call+center,"23461",1018
2018-07-16,call+center,"57071",17
2018-07-16,call+center,"72437",90
2018-07-16,call+center,"99146",12
2018-07-16,call+center,"91749",5165
2018-07-16,call+center,"68956",50
2018-07-16,call+center,"02852",837
2018-07-16,call+center,"30364",2689
2018-07-16,call+center,"28363",97
2018-07-16,call+center,"76131",2567
2018-07-16,call+center,"58272",2
2018-07-16,call+center,"74834",17
2018-07-16,call+center,"48437",297
2018-07-16,call+center,"67757",8
2018-07-16,call+center,"31563",22
2018-07-16,call+center,"01654",1006
2018-07-16,call+center,"77592",2582
2018-07-16,call+center,"49632",50
2018-07-16,call+center,"21065",2071
2018-07-16,call+center,"72438",47
2018-07-16,call+center,"99147",64
2018-07-16,call+center,"55777",27
2018-07-16,call+center,"68955",43
2018-07-16,call+center,"91748",5510
2018-07-16,call+center,"01655",1064
2018-07-16,call+center,"58271",1
2018-07-16,call+center,"28364",103
2018-07-16,call+center,"76130",1790
2018-07-16,call+center,"74833",22
2018-07-16,call+center,"48436",368
2018-07-16,call+center,"11229",6534
2018-07-16,call+center,"67758",5
2018-07-16,call+center,"31562",117
2018-07-16,call+center,"57073",35
2018-07-16,call+center,"19726",914
2018-07-16,call+center,"49633",99
2018-07-16,call+center,"37660",197
2018-07-16,call+center,"85607",13
2018-07-16,call+center,"14824",175
2018-07-16,call+center,"12427",115
2018-07-16,call+center,"68954",44
2018-07-16,call+center,"17320",350
2018-07-16,call+center,"58274",3
2018-07-16,call+center,"31303",58
2018-07-16,call+center,"31569",119
2018-07-16,call+center,"89301",4
2018-07-16,call+center,"33966",536
2018-07-16,call+center,"13625",21
2018-07-16,call+center,"16388",47
2018-07-16,call+center,"10292",6932
2018-07-16,call+center,"57076",4
2018-07-16,call+center,"26801",22
2018-07-16,call+center,"56710",66
2018-07-16,call+center,"32501",340
2018-07-16,call+center,"70030",384
2018-07-16,call+center,"30104",165
2018-07-16,call+center,"36462",13
2018-07-16,call+center,"84408",454
2018-07-16,call+center,"32767",603
2018-07-16,call+center,"88103",24
2018-07-16,call+center,"12428",119
2018-07-16,call+center,"55779",219
2018-07-16,call+center,"85606",17
2018-07-16,call+center,"14823",21
2018-07-16,call+center,"25868",60
2018-07-16,call+center,"20709",4775
2018-07-16,call+center,"17321",686
2018-07-16,call+center,"58273",2
2018-07-16,call+center,"31302",319
2018-07-16,call+center,"31568",92
2018-07-16,call+center,"33967",536
2018-07-16,call+center,"33701",2310
2018-07-16,call+center,"36461",13
2018-07-16,call+center,"13626",44
2018-07-16,call+center,"16123",376
2018-07-16,call+center,"59474",4
2018-07-16,call+center,"67756",12
2018-07-16,call+center,"56711",1
2018-07-16,call+center,"32766",2035
2018-07-16,call+center,"57075",21
2018-07-16,call+center,"84409",453
2018-07-16,call+center,"38860",65
2018-07-16,call+center,"30105",103
2018-07-16,call+center,"12429",311
2018-07-16,call+center,"14826",17
2018-07-16,call+center,"85609",17
2018-07-16,call+center,"58276",3
2018-07-16,call+center,"70032",638
2018-07-16,call+center,"17584",526
2018-07-16,call+center,"33702",2362
2018-07-16,call+center,"67753",7
2018-07-16,call+center,"31567",17
2018-07-16,call+center,"31301",61
2018-07-16,call+center,"24402",137
2018-07-16,call+center,"37662",194
2018-07-16,call+center,"13627",44
2018-07-16,call+center,"71496",18
2018-07-16,call+center,"22009",3918
2018-07-16,call+center,"57078",35
2018-07-16,call+center,"71230",15
2018-07-16,call+center,"32765",2135
2018-07-16,call+center,"30102",1682
2018-07-16,call+center,"68952",2
2018-07-16,call+center,"25601",64
2018-07-16,call+center,"59471",2
2018-07-16,call+center,"16120",338
2018-07-16,call+center,"30368",2646
2018-07-16,call+center,"81073",2
2018-07-16,call+center,"88101",24
2018-07-16,call+center,"97848",2
2018-07-16,call+center,"14825",124
2018-07-16,call+center,"25866",63
2018-07-16,call+center,"85608",13
2018-07-16,call+center,"58275",72
2018-07-16,call+center,"70031",664
2018-07-16,call+center,"17585",549
2018-07-16,call+center,"33703",2370
2018-07-16,call+center,"35266",632
2018-07-16,call+center,"31566",74
2018-07-16,call+center,"13628",50
2018-07-16,call+center,"19980",154
2018-07-16,call+center,"57077",235
2018-07-16,call+center,"16121",303
2018-07-16,call+center,"59472",38
2018-07-16,call+center,"56713",3
2018-07-16,call+center,"32764",887
2018-07-16,call+center,"30103",201
2018-07-16,call+center,"30369",3319
2018-07-16,call+center,"88102",24
2018-07-16,call+center,"20706",4009
2018-07-16,call+center,"49638",44
2018-07-16,call+center,"17324",601
2018-07-16,call+center,"58278",71
2018-07-16,call+center,"58012",234
2018-07-16,call+center,"67751",14
2018-07-16,call+center,"72431",66
2018-07-16,call+center,"22003",4143
2018-07-16,call+center,"31307",310
2018-07-16,call+center,"65354",18
2018-07-16,call+center,"97846",15
2018-07-16,call+center,"62858",33
2018-07-16,call+center,"59477",1
2018-07-16,call+center,"71232",12
2018-07-16,call+center,"21904",430
2018-07-16,call+center,"19721",1073
2018-07-16,call+center,"25865",60
2018-07-16,call+center,"68950",21
2018-07-16,call+center,"56714",3
2018-07-16,call+center,"95449",32
2018-07-16,call+center,"64156",1541
2018-07-16,call+center,"32505",353
2018-07-16,call+center,"30108",50
2018-07-16,call+center,"81071",4
2018-07-16,call+center,"49639",35
2018-07-16,call+center,"14827",93
2018-07-16,call+center,"20705",4863
2018-07-16,call+center,"17325",222
2018-07-16,call+center,"58277",2
2018-07-16,call+center,"70033",655
2018-07-16,call+center,"58011",2
2018-07-16,call+center,"35260",627
2018-07-16,call+center,"24401",126
2018-07-16,call+center,"67752",19
2018-07-16,call+center,"72432",77
2018-07-16,call+center,"97845",1
2018-07-16,call+center,"62859",5
2018-07-16,call+center,"30109",154
2018-07-16,call+center,"16127",134
2018-07-16,call+center,"21903",436
2018-07-16,call+center,"71497",13
2018-07-16,call+center,"19720",1104
2018-07-16,call+center,"25864",63
2018-07-16,call+center,"66554",61
2018-07-16,call+center,"64155",1711
2018-07-16,call+center,"56715",19
2018-07-16,call+center,"32504",331
2018-07-16,call+center,"64158",1861
2018-07-16,call+center,"70036",640
2018-07-16,call+center,"94249",1109
2018-07-16,call+center,"35261",632
2018-07-16,call+center,"17322",531
2018-07-16,call+center,"20708",4767
2018-07-16,call+center,"80970",671
2018-07-16,call+center,"59212",1
2018-07-16,call+center,"31305",70
2018-07-16,call+center,"97844",41
2018-07-16,call+center,"71234",83
2018-07-16,call+center,"36460",13
2018-07-16,call+center,"16124",127
2018-07-16,call+center,"23466",1219
2018-07-16,call+center,"30106",2736
2018-07-16,call+center,"56716",66
2018-07-16,call+center,"32503",340
2018-07-16,call+center,"20707",4843
2018-07-16,call+center,"64157",1531
2018-07-16,call+center,"58013",3
2018-07-16,call+center,"17323",952
2018-07-16,call+center,"33965",536
2018-07-16,call+center,"59211",10
2018-07-16,call+center,"72430",28
2018-07-16,call+center,"65355",6
2018-07-16,call+center,"31304",42
2018-07-16,call+center,"97843",16
2018-07-16,call+center,"95448",257
2018-07-16,call+center,"16125",120
2018-07-16,call+center,"71233",35
2018-07-16,call+center,"25862",60
2018-07-16,call+center,"32502",340
2018-07-16,call+center,"66552",2
2018-07-16,call+center,"23467",1247
2018-07-16,call+center,"32768",2279
2018-07-16,call+center,"30107",829
2018-07-16,call+center,"61426",35
2018-07-16,call+center,"43550",109
2018-07-16,call+center,"33708",1833
2018-07-16,call+center,"37402",355
2018-07-16,call+center,"63823",28
2018-07-16,call+center,"35005",611
2018-07-16,call+center,"07723",974
2018-07-16,call+center,"32509",340
2018-07-16,call+center,"08089",2070
2018-07-16,call+center,"10010",7210
2018-07-16,call+center,"42352",88
2018-07-16,call+center,"68982",33
2018-07-16,call+center,"36204",97
2018-07-16,call+center,"38601",48
2018-07-16,call+center,"62624",1
2018-07-16,call+center,"06525",853
2018-07-16,call+center,"64188",2110
2018-07-16,call+center,"70070",668
2018-07-16,call+center,"10276",7150
2018-07-16,call+center,"61427",5
2018-07-16,call+center,"38868",70
2018-07-16,call+center,"33709",2056
2018-07-16,call+center,"37401",355
2018-07-16,call+center,"63822",36
2018-07-16,call+center,"35006",445
2018-07-16,call+center,"07724",1508
2018-07-16,call+center,"85658",687
2018-07-16,call+center,"32508",358
2018-07-16,call+center,"08088",1060
2018-07-16,call+center,"44750",720
2018-07-16,call+center,"62625",146
2018-07-16,call+center,"38602",137
2018-07-16,call+center,"36203",69
2018-07-16,call+center,"42351",84
2018-07-16,call+center,"68981",53
2018-07-16,call+center,"10275",7047
2018-07-16,call+center,"64187",2110
2018-07-16,call+center,"61428",21
2018-07-16,call+center,"31309",303
2018-07-16,call+center,"63825",34
2018-07-16,call+center,"36206",119
2018-07-16,call+center,"43552",498
2018-07-16,call+center,"37404",413
2018-07-16,call+center,"71270",34
2018-07-16,call+center,"32507",348
2018-07-16,call+center,"35007",572
2018-07-16,call+center,"62626",25
2018-07-16,call+center,"42354",16
2018-07-16,call+center,"38865",27
2018-07-16,call+center,"10274",7041
2018-07-16,call+center,"70072",644
2018-07-16,call+center,"68980",55
2018-07-16,call+center,"02828",1086
2018-07-16,call+center,"31308",299
2018-07-16,call+center,"43551",499
2018-07-16,call+center,"63824",74
2018-07-16,call+center,"37403",355
2018-07-16,call+center,"07726",1954
2018-07-16,call+center,"02829",1010
2018-07-16,call+center,"37669",194
2018-07-16,call+center,"62627",14
2018-07-16,call+center,"10273",6963
2018-07-16,call+center,"12410",27
2018-07-16,call+center,"70071",110
2018-07-16,call+center,"36205",90
2018-07-16,call+center,"38866",71
2018-07-16,call+center,"32506",368
2018-07-16,call+center,"46050",566
2018-07-16,call+center,"42356",289
2018-07-16,call+center,"08084",3079
2018-07-16,call+center,"71272",37
2018-07-16,call+center,"33704",2304
2018-07-16,call+center,"17570",1205
2018-07-16,call+center,"37664",198
2018-07-16,call+center,"61422",8
2018-07-16,call+center,"82059",34
2018-07-16,call+center,"72471",70
2018-07-16,call+center,"08085",3257
2018-07-16,call+center,"06521",719
2018-07-16,call+center,"43554",55
2018-07-16,call+center,"64184",2112
2018-07-16,call+center,"16372",71
2018-07-16,call+center,"06787",834
2018-07-16,call+center,"10272",7198
2018-07-16,call+center,"12411",295
2018-07-16,call+center,"38863",66
2018-07-16,call+center,"62886",31
2018-07-16,call+center,"79506",2
2018-07-16,call+center,"46051",764
2018-07-16,call+center,"42355",92
2018-07-16,call+center,"43553",72
2018-07-16,call+center,"08083",3142
2018-07-16,call+center,"07720",792
2018-07-16,call+center,"33705",2182
2018-07-16,call+center,"37663",203
2018-07-16,call+center,"61423",19
2018-07-16,call+center,"82058",22
2018-07-16,call+center,"72472",75
2018-07-16,call+center,"16373",73
2018-07-16,call+center,"70073",639
2018-07-16,call+center,"62621",22
2018-07-16,call+center,"38864",43
2018-07-16,call+center,"10271",6990
2018-07-16,call+center,"12412",105
2018-07-16,call+center,"62887",4
2018-07-16,call+center,"33706",1943
2018-07-16,call+center,"12413",96
2018-07-16,call+center,"70076",154
2018-07-16,call+center,"07721",4784
2018-07-16,call+center,"63821",37
2018-07-16,call+center,"13611",29
2018-07-16,call+center,"61424",56
2018-07-16,call+center,"10270",7034
2018-07-16,call+center,"08087",260
2018-07-16,call+center,"41159",48
2018-07-16,call+center,"14810",45
2018-07-16,call+center,"36202",127
2018-07-16,call+center,"62622",15
2018-07-16,call+center,"43556",60
2018-07-16,call+center,"62888",40
2018-07-16,call+center,"16370",23
2018-07-16,call+center,"80759",3
2018-07-16,call+center,"79508",131
2018-07-16,call+center,"12414",127
2018-07-16,call+center,"33707",1992
2018-07-16,call+center,"70075",653
2018-07-16,call+center,"37665",196
2018-07-16,call+center,"71273",39
2018-07-16,call+center,"07722",1846
2018-07-16,call+center,"63820",20
2018-07-16,call+center,"61425",24
2018-07-16,call+center,"35004",560
